"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"STRAIGHT BOURBON WHISKEY","020988","Olde Bourbon 1.75L","18.75","2.00","16.75","9.57"
"STRAIGHT BOURBON WHISKEY","027577","Red Stag Honey Tea 750ml","18.90","2.00","16.90","22.53"
"STRAIGHT BOURBON WHISKEY","027582","Red Stag Spiced with Cinnamon 750ml","18.90","2.00","16.90","22.53"
"STRAIGHT BOURBON WHISKEY","021348","Sam Clay 1.75L","18.25","2.00","16.25","9.29"
"STRAIGHT BOURBON WHISKEY","021758","Virginia Gentleman 1.75L","24.90","2.00","22.90","13.09"
"TENNESSEE WHISKEY","026658","George Dickel #12 1.75L","41.95","2.10","39.85","22.77"
"TENNESSEE WHISKEY","026826","Jack Daniel 7 Black 750ml","23.95","2.00","21.95","29.27"
"CORN WHISKEY","076032","Junior Johnson's Midnight Moon 750ml","21.90","3.00","18.90","25.20"
"STRAIGHT RYE WHISKEY","027080","(Ri)1 750ml","39.90","3.00","36.90","49.20"
"BLENDED WHISKEY","027470","Bernheim Original Wheat Whiskey 750ml","24.90","3.00","21.90","29.20"
"BLENDED WHISKEY","023708","Fleischmann's Preferred 1.75L","15.90","2.40","13.50","7.71"
"WHISKEY","073715","Evan Williams Cherry Reserve 750ml","13.95","2.00","11.95","15.93"
"WHISKEY","027626","Whitetail Whiskey 750ml","19.95","2.00","17.95","23.93"
"GRAPE BRANDY (DOMESTIC)","052136","Christian Brothers Frost 750ml","11.95","1.45","10.50","14.00"
"GRAPE BRANDY (DOMESTIC)","052186","Christian Brothers Grand Reserve 750ml","12.90","1.40","11.50","15.33"
"GRAPE BRANDY (DOMESTIC)","052376","Coronet V.S.Q. 750 750ml","11.70","1.00","10.70","14.27"
"GRAPE BRANDY (DOMESTIC)","052806","Korbel Brandy 750ml","11.95","1.00","10.95","14.60"
"GRAPE BRANDY (DOMESTIC)","053216","Paul Masson Grande Amber VS 750ml","13.45","1.50","11.95","15.93"
"GRAPE BRANDY (DOMESTIC)","053220","Paul Masson Grande Amber VS Pet 750ml","13.45","1.50","11.95","15.93"
"CANADIAN WHISKY","011848","Bowman's Canadian 1.75L","16.95","2.00","14.95","8.54"
"CANADIAN WHISKY","010632","Canadain Club Reserve Triple Aged 750ml","17.95","2.00","15.95","21.27"
"CANADIAN WHISKY","010628","Canadian Club 1.75L","29.95","3.00","26.95","15.40"
"CANADIAN WHISKY","010890","Forty Creek Barrel Select 750ml","19.95","2.00","17.95","23.93"
"CANADIAN WHISKY","012888","Rich & Rare 1.75L","16.95","2.00","14.95","8.54"
"CANADIAN WHISKY","015248","Windsor 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","057049","Barton Long Island Ice Tea 1.75L","16.95","2.50","14.45","8.26"
"COCKTAILS (DOMESTIC)","057110","Burnett's Margarita Cocktail 1.75L","12.90","3.00","9.90","5.66"
"COCKTAILS (DOMESTIC)","058801","Captain Morgan Long Island Iced Tea 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","058811","Captain Morgan Parrot Bay Mango Mojito 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","057125","Chi Chi Gold Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057122","Chi Chi's Mango Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057170","Chi-Chi's Long Island Iced Tea 800ml","7.95","1.00","6.95","8.69"
"COCKTAILS (DOMESTIC)","057148","Chi-Chi's Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057129","Chi-Chi's Mexican Mudslide 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057174","Chi-Chi's Skinny Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057173","Chi-Chi's Skinny Margarita 800ml","7.95","1.00","6.95","8.69"
"COCKTAILS (DOMESTIC)","057144","Chi-Chi's White Russian 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","058872","Jose Cuervo Authentic Light Margarita 1.75L","17.95","2.00","15.95","9.11"
"COCKTAILS (DOMESTIC)","058838","Jose Cuervo Authentic Lime Margaritas PET 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","058860","Jose Cuervo Authentic Mango Margarita 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","058868","Jose Cuervo Authentic Straw Margaritas PET 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","058875","Jose Cuervo Golden Margarita 1.75L","23.95","3.05","20.90","11.94"
"COCKTAILS (DOMESTIC)","063528","Salvador's Margarita 1.75L","10.95","2.00","8.95","5.11"
"COCKTAILS (DOMESTIC)","063694","Smirnoff Cocktails - Savannah Tea 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","063352","Smirnoff Cocktails Tuscan Lemonade 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","063720","Smirnoff Grand Cosmopolitan PET 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","063730","Smirnoff Pomegranate Martini 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","063718","Smirnoff Vodka Mojito PET 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","077265","Tooter Lingo Red Diculous on the Beach 750ml","21.90","1.95","19.95","26.60"
"COCKTAILS (DOMESTIC)","077825","Tooter Lingo Yellin' Melon Balls 750ml","21.90","1.95","19.95","26.60"
"COCKTAILS (DOMESTIC)","077546","Tooter Ultimate Apple-tini 750ml","21.90","1.95","19.95","26.60"
"COCKTAILS (DOMESTIC)","063959","UV Blue Raspberry Lemonade Cocktail 1.75L","14.95","2.00","12.95","7.40"
"COCKTAILS (IMPORTED)","059154","1800 RTD 1.75L","23.95","2.00","21.95","12.54"
"COCKTAILS (IMPORTED)","059153","1800 RTD Pomegranate 1.75L","23.95","2.00","21.95","12.54"
"COCKTAILS (IMPORTED)","059160","1800 Ultimate Blueberry RTD 1.75L","23.95","2.00","21.95","12.54"
"COGNAC/ARMAGNAC","047546","Ansac V. S. 750ml","20.95","1.05","19.90","26.53"
"COGNAC/ARMAGNAC","047156","Cles Des Ducs V. S. O. P. - Armagnac 750ml","33.90","2.00","31.90","42.53"
"COGNAC/ARMAGNAC","047776","Courvoisier VSOP 750ml","39.90","2.00","37.90","50.53"
"COGNAC/ARMAGNAC","048276","Jacques Cardin VSOP Cognac 750ml","32.95","6.00","26.95","35.93"
"COGNAC/ARMAGNAC","048766","Meukow VS Cognac 750ml","26.95","2.05","24.90","33.20"
"COGNAC/ARMAGNAC","049376","Salignac V. S. 750ml","19.95","1.00","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084159","99 Apples 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084170","99 Bananas 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084154","99 Black Cherries 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084141","99 Peaches 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084399","99 Whipped Cream 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072300","AITA Root 750ml","34.95","5.00","29.95","39.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073986","Amaretto Di Amore Classico 750ml","12.90","1.20","11.70","15.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082212","Aristrocrat Peach Schnapps 1.75L","13.95","2.00","11.95","6.83"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082207","Aristrocrat Tangy Sour Apple Schnapps 1L","7.50","1.00","6.50","6.50"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072948","Catdaddy Carolina Moonshine 750ml","21.90","4.00","17.90","23.87"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072956","Chateau Monet Raspberry 750ml","16.95","2.00","14.95","19.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072722","Christian Brothers Honey Liqueur 750ml","11.95","1.45","10.50","14.00"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073526","DeKuyper Melon 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073456","Dekuyper Razzmatazz 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086112","Dekuyper Triple Sec 1L","7.95","1.00","6.95","6.95"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076036","Junior Johnson's Midnight Moon Apple Pie 750ml","21.90","3.00","18.90","25.20"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076040","Junior Johnson's Midnight Moon Strawberry 750ml","21.90","3.00","18.90","25.20"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075876","Margaritaville Island Lime 750ml","15.90","2.00","13.90","18.53"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076478","PAMA Pomegranate 750ml","22.95","3.00","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080456","Ryan's Cream 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086787","Southern Host 1L","12.90","1.50","11.40","11.40"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077482","Tarantula Azul 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","071530","Tooter Lingo Ala Bama Slama 750ml","21.90","1.95","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077585","VeeV Acai Liqueur 750ml","29.95","5.00","24.95","33.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077779","Wild Turkey American Honey 1.75L","49.95","5.00","44.95","25.69"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064000","Absente 750ml","42.90","2.95","39.95","53.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064098","Agavero Orange 750ml","21.90","1.95","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064096","Agavero Tequila Liqueur 750ml","32.95","3.00","29.95","39.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068043","Bailey's Coffee 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068036","Bailey's Original Irish Cream 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064446","Berentzen Appel Liqueur 750ml","21.90","1.50","20.40","27.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064607","Cachaca 51 1L","19.95","1.95","18.00","18.00"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064601","Caravella Limoncello 750ml","24.90","2.95","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068126","Carolan's Irish Cream 750ml","12.90","1.00","11.90","15.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064776","Cointreau 750ml","39.90","4.00","35.90","47.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066936","Grangala Triple Orange 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065170","Harlequin 750ml","19.50","2.55","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065386","Labelle Orange 750ml","21.90","2.95","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065943","Meukow Vanilla Cognac 750ml","27.90","2.10","25.80","34.40"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066145","Pallini Lemoncello 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064737","Patron Citronge Orange Liqueur 1L","31.95","3.00","28.95","28.95"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064736","Patron Citronge Orange Liqueur 750ml","26.95","3.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067595","Patron XO Cafe 750ml","27.90","3.00","24.90","33.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066566","Sambuca Basilica 750ml","13.75","1.00","12.75","17.00"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066836","St. Germain Liqueur 750ml","37.90","2.95","34.95","46.60"
"GIN (DOMESTIC)","029568","Burnett's Gin 1.75L","17.95","2.00","15.95","9.11"
"GIN (DOMESTIC)","032360","Sunset Hills Gin 750ml","28.95","2.00","26.95","35.93"
"GIN (IMPORTED)","028408","Citadelle Gin 1.75L","34.95","3.00","31.95","18.26"
"IRISH WHISKEY","015711","Michael Collins Irish Whiskey 750ml","26.95","3.00","23.95","31.93"
"MIXERS (NON ALCOHOLIC)","996033","Margaritaville Margarita 1.75L","8.45","0.50","7.95","4.54"
"MIXERS (NON ALCOHOLIC)","997213","Master Of Mixes Big Bucket Margarita Mix 96oz","7.45","0.50","6.95","2.45"
"MIXERS (NON ALCOHOLIC)","997187","Master Of Mixes Margarita 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997306","Master Of Mixes Margarita Lite 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997189","Master Of Mixes Strawberry Daiquiri 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997331","Master Of Mixes Strawberry Daiquiri/Margarita Lite 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997188","Master Of Mixes Sweet & Sour 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997330","Tres Agaves Margarita Mix 1L","8.95","1.00","7.95","7.95"
"RUM (DOMESTIC)","043986","Admiral Nelson Spiced Cherry 1.75L","19.95","4.00","15.95","9.11"
"RUM (DOMESTIC)","043079","Admiral Nelson's Spiced Rum 101 1.75L","24.90","3.95","20.95","11.97"
"RUM (DOMESTIC)","044258","Blackheart Spiced Rum 750ml","14.95","2.00","12.95","17.27"
"RUM (DOMESTIC)","046105","Cabana Boy Wild Cherry Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","043242","Captain Morgan 100 Proof Original Spice 1.75L","33.90","2.00","31.90","18.23"
"RUM (DOMESTIC)","043287","Captain Morgan's Parrot Bay Mango Rum 750ml","13.95","2.00","11.95","15.93"
"RUM (DOMESTIC)","043237","Captain Morgan's Parrot Bay Strawberry 750ml","13.95","2.00","11.95","15.93"
"RUM (DOMESTIC)","043296","Captain Morgan's Silver Spiced 750ml","19.95","1.05","18.90","25.20"
"RUM (DOMESTIC)","044350","Cherry Jack Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044410","Coconut Jack 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044448","Cruzan 9 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","044488","Cruzan Aged Dark 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044419","Cruzan Black Cherry Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044499","Cruzan Mango 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044526","Cruzan Single Barrel 750ml","27.90","3.00","24.90","33.20"
"RUM (DOMESTIC)","044557","Cruzan Strawberry 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044520","Cruzan Vanilla 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","043548","Don Q Cristal Rum 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","043461","Don Q Mojito Rum 750ml","15.90","1.00","14.90","19.87"
"RUM (DOMESTIC)","042461","George Bowman 750ml","29.95","5.00","24.95","33.27"
"RUM (DOMESTIC)","046515","Jose Marti Autentico Mojito 750ml","16.95","1.40","15.55","20.73"
"RUM (DOMESTIC)","045423","Pineapple Coconut Jack 1.75L","21.90","2.00","19.90","11.37"
"RUM (DOMESTIC)","045846","Ron Virgin 750ml","9.45","1.00","8.45","11.27"
"RUM (DOMESTIC)","043788","Ronrico Gold 1.75L","19.95","2.00","17.95","10.26"
"RUM (DOMESTIC)","046976","Whaler's Pineapple Paradise 750ml","11.95","2.00","9.95","13.27"
"RUM (IMPORTED)","042370","Bacardi 8 Rum 750ml","25.95","1.45","24.50","32.67"
"RUM (IMPORTED)","042566","Black Seal 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","044280","Burnett's White Rum 1.75L","15.90","3.00","12.90","7.37"
"RUM (IMPORTED)","043336","Captain Morgan's Spiced 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","043285","Captain Morgan's Traveler 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","044442","Cruzan Black Strap Rum 750ml","18.90","2.00","16.90","22.53"
"RUM (IMPORTED)","044468","Cruzan Citrus Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","042656","Flor De Cana Grand Reserve 7yr 750ml","24.90","4.95","19.95","26.60"
"RUM (IMPORTED)","042790","Mount Gay Silver Eclipse 750ml","19.95","2.00","17.95","23.93"
"RUM (IMPORTED)","042849","Plantation Grande Reserve 5 Yr. Old 750ml","19.95","2.00","17.95","23.93"
"RUM (IMPORTED)","042753","Pyrat XO Reserve 750ml","36.90","3.95","32.95","43.93"
"RUM (IMPORTED)","042796","Rhum Barbancourt 5 Star Reserve Speciale 750ml","23.95","2.00","21.95","29.27"
"RUM (IMPORTED)","042856","Ron Matusalem Rum Gran Reserva 750ml","29.95","3.00","26.95","35.93"
"RUM (IMPORTED)","043002","Whaler's Killer Coconut Rum 750ml","11.95","2.00","9.95","13.27"
"RUM (IMPORTED)","043020","Whaler's Vanille Rum 750ml","11.95","2.00","9.95","13.27"
"SCOTCH WHISKY","006798","Bowman's Scotch 1.75L","20.95","2.00","18.95","10.83"
"SCOTCH WHISKY","004636","Bowmore Single Malt 12 yr 750ml","46.95","3.00","43.95","58.60"
"SCOTCH WHISKY","004656","Bunnahabhain 12yr Single Malt 750ml","53.50","3.00","50.50","67.33"
"SCOTCH WHISKY","004718","Chivas Regal 1.75L","74.95","10.00","64.95","37.11"
"SCOTCH WHISKY","004846","Dalwhinnie Single Malt 750ml","63.90","4.00","59.90","79.87"
"SCOTCH WHISKY","004852","Deanston 12yr 92 Proof 750ml","49.95","3.00","46.95","62.60"
"SCOTCH WHISKY","007790","Grand MacNish 1.75L","21.90","2.00","19.90","11.37"
"SCOTCH WHISKY","005816","Haig & Haig Pinch 750ml","41.95","4.00","37.95","50.60"
"SCOTCH WHISKY","008378","J.W. Dant's 1.75L","20.95","2.00","18.95","10.83"
"SCOTCH WHISKY","005433","Laphroaig Quarter Cask 750ml","59.95","5.00","54.95","73.27"
"SCOTCH WHISKY","005596","McClelland's Highland 750ml","26.95","3.00","23.95","31.93"
"SCOTCH WHISKY","006238","Teacher's 1.75L","39.90","2.95","36.95","21.11"
"SCOTCH WHISKY","004938","The Famous Grouse 1.75L","45.90","3.00","42.90","24.51"
"SPECIALTY BOTTLES (IMPORTED)","003554","1800 Reposado VAP 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","089230","1800 Anejo 750ml","35.95","4.00","31.95","42.60"
"TEQUILA","064933","1800 Coconut Tequila 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","089206","1800 Reposado 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","003496","1800 Reposado With Pomegranate Tetra 1Liter 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","087510","1800 Silver Tequila 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","003493","1800 Silver Wth Pomegrante Tetra 1Liter 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","089139","Cabo Wabo Reposado 750ml","39.90","2.00","37.90","50.53"
"TEQUILA","089235","Corazon Reposado Tequila 750ml","34.95","5.00","29.95","39.93"
"TEQUILA","087485","Don Julio Blanco 750ml","50.95","3.00","47.95","63.93"
"TEQUILA","089154","Don Julio Reposado 750ml","55.90","2.95","52.95","70.60"
"TEQUILA","087586","El Jimador Blanco Tequila 750ml","21.90","2.95","18.95","25.27"
"TEQUILA","087619","Espolon Blanco 750ml","25.95","2.00","23.95","31.93"
"TEQUILA","003656","Herradura Anejo Tequila 750ml","49.95","5.00","44.95","59.93"
"TEQUILA","087408","Jose Cuervo Expecial Silver 750ml","19.95","1.00","18.95","25.27"
"TEQUILA","089468","Lunazul Reposado 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","088036","Margaritaville Silver Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","089566","Monte Alban Mezcal 750ml","26.95","6.00","20.95","27.93"
"TEQUILA","089578","Montezuma Gold 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089617","Sauza Anos 100 Reposado 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089788","Sauza Extra Gold 1.75L","34.95","2.00","32.95","18.83"
"TEQUILA","088548","Sauza Hornitos Plata 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","089836","Sauza Hornitos Reposado 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","088566","Sauza Tres Generaciones Plata 750ml","39.90","4.00","35.90","47.87"
"TEQUILA","088780","Tres Agaves Blanco 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","089946","Two Fingers - Gold 750ml","14.95","1.00","13.95","18.60"
"VODKA (DOMESTIC)","040882","Dirty Karma SOL Vodka 750ml","18.90","1.00","17.90","23.87"
"VODKA (DOMESTIC)","036108","Gilbey's Vodka 1.75L","16.95","2.00","14.95","8.54"
"VODKA (DOMESTIC)","036261","Hangar One Vodka 750ml","29.95","3.00","26.95","35.93"
"VODKA (DOMESTIC)","038088","Platinum 7x Vodka 1.75L","18.90","2.00","16.90","9.66"
"VODKA (DOMESTIC)","037988","Skyy Vodka 1.75L","27.90","2.00","25.90","14.80"
"VODKA (DOMESTIC)","040928","Smirnoff Silver 1.75L","26.95","2.00","24.95","14.26"
"VODKA (DOMESTIC)","038176","Tito's Handmade Vodka 750ml","20.95","1.50","19.45","25.93"
"VODKA (DOMESTIC)","037338","UV Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","041034","UV Vodka 103 750ml","14.95","1.00","13.95","18.60"
"VODKA (IMPORTED)","034180","Boru Irish Vodka 750ml","13.95","2.00","11.95","15.93"
"VODKA (IMPORTED)","034198","Ciroc Luxury Vodka 750ml","35.95","5.00","30.95","41.27"
"VODKA (IMPORTED)","034188","Effen Vodka 750ml","29.95","5.00","24.95","33.27"
"VODKA (IMPORTED)","034496","Kru 82 Vodka 750ml","18.90","2.00","16.90","22.53"
"VODKA (IMPORTED)","034546","Pearl Vodka 750ml","12.90","1.95","10.95","14.60"
"VODKA (IMPORTED)","035529","Pinnacle Vodka 100 proof 1.75L","28.95","2.00","26.95","15.40"
"VODKA (IMPORTED)","035242","Pinnacle Vodka 1L","17.95","1.00","16.95","16.95"
"VODKA (IMPORTED)","034385","Polar Ice Vodka 1.75L","21.90","2.00","19.90","11.37"
"VODKA (IMPORTED)","035111","Russian Standard Original 1.75L","34.90","3.00","31.90","18.23"
"VODKA (IMPORTED)","035427","Russian Standard Platinum 750ml","26.95","3.00","23.95","31.93"
"VODKA (IMPORTED)","035213","Sobieski Vodka 1.75L","20.95","2.00","18.95","10.83"
"VODKA (IMPORTED)","035296","Tenure Polish Vodka 1.75L","25.95","2.00","23.95","13.69"
"FLAVORED VODKA","041330","Burnett's Cranberry Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041278","Burnett's Grape 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041338","Burnett's Orange Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041062","Burnett's Pink Lemonade 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041318","Burnett's Raspberry Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041308","Burnett's Sour Apple Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041224","Burnett's Strawberry Flavored Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041179","Burnett's Sweet Tea Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041339","Burnett's Vanilla Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","034189","Effen Black Cherry Vanilla Vodka 750ml","29.95","5.00","24.95","33.27"
"FLAVORED VODKA","034339","Finlandia Cranberry Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","035136","Finlandia Grapefruit Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","034346","Finlandia Lime Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","034262","Finlandia Mango Fusion 750ml","18.90","1.95","16.95","22.60"
